NO.,Time,Interval,Indoor Temperature(°C),Indoor Humidity(%),Outdoor Temperature(°C),Outdoor Humidity(%),Relative Pressure(mmHg),Absolute Pressure(mmHg),Wind Speed(km/h),Gust(km/h),Wind Direction,DewPoint(°C),WindChill(°C),Hour Rainfall(mm),24 Hour Rainfall(mm),Week Rainfall(mm),Month Rainfall(mm),Total Rainfall(mm)
32,05/03/2022 02:37:07,5,26.4,71,22.2,91,756.4,724.7,6.1,7.2,ESE,20.7,22.2,0.00,0.00,99.60,30.00,183.90
33,05/03/2022 02:42:07,5,26.4,71,22.1,92,756.4,724.7,5.0,7.2,E,20.8,22.1,0.00,0.00,99.60,30.00,183.90
34,05/03/2022 02:47:07,5,26.4,71,22.0,92,756.2,724.5,3.6,6.1,E,20.7,22.0,0.00,0.00,99.60,30.00,183.90
35,05/03/2022 02:52:07,5,26.4,71,21.9,92,756.1,724.4,5.0,7.2,ENE,20.6,21.9,0.00,0.00,99.60,30.00,183.90
36,05/03/2022 02:57:07,5,26.4,71,21.9,92,756.0,724.4,5.0,7.2,E,20.6,21.9,0.00,0.00,99.60,30.00,183.90
37,05/03/2022 03:02:07,5,26.4,71,21.9,92,756.2,724.6,5.0,7.2,ENE,20.6,21.9,0.00,0.00,99.60,30.00,183.90
38,05/03/2022 03:07:07,5,26.4,71,21.8,92,756.2,724.5,5.0,7.2,ESE,20.5,21.8,0.00,0.00,99.60,30.00,183.90
39,05/03/2022 03:12:07,5,26.4,71,21.8,92,756.2,724.6,5.0,7.2,ESE,20.5,21.8,0.00,0.00,99.60,30.00,183.90
40,05/03/2022 03:17:07,5,26.4,71,21.8,92,756.0,724.4,3.6,6.1,E,20.5,21.8,0.00,0.00,99.60,30.00,183.90
41,05/03/2022 03:22:07,5,26.3,71,21.8,92,756.1,724.4,3.6,6.1,E,20.5,21.8,0.00,0.00,99.60,30.00,183.90
42,05/03/2022 03:27:07,5,26.3,71,21.7,92,756.2,724.6,2.5,6.1,ESE,20.4,21.7,0.00,0.00,99.60,30.00,183.90
43,05/03/2022 03:32:07,5,26.3,71,21.7,92,756.1,724.4,3.6,6.1,ESE,20.4,21.7,0.00,0.00,99.60,30.00,183.90
44,05/03/2022 03:37:07,5,26.3,71,21.7,92,756.1,724.4,2.5,3.6,ESE,20.4,21.7,0.00,0.00,99.60,30.00,183.90
45,05/03/2022 03:42:07,5,26.3,71,21.7,92,756.2,724.5,2.5,3.6,ESE,20.4,21.7,0.00,0.00,99.60,30.00,183.90
46,05/03/2022 03:47:07,5,26.3,71,22.0,90,756.2,724.6,5.0,7.2,ESE,20.3,22.0,0.00,0.00,99.60,30.00,183.90
47,05/03/2022 03:52:07,5,26.3,71,22.1,90,756.1,724.4,5.0,7.2,E,20.4,22.1,0.00,0.00,99.60,30.00,183.90
48,05/03/2022 03:57:07,5,26.3,71,21.9,91,756.1,724.4,3.6,6.1,E,20.4,21.9,0.00,0.00,99.60,30.00,183.90
49,05/03/2022 04:02:07,5,26.3,71,21.7,92,756.0,724.4,2.5,3.6,ESE,20.4,21.7,0.00,0.00,99.60,30.00,183.90
50,05/03/2022 04:07:07,5,26.3,70,21.6,92,756.1,724.4,2.5,6.1,ESE,20.3,21.6,0.00,0.00,99.60,30.00,183.90
51,05/03/2022 04:12:07,5,26.3,70,21.6,92,756.3,724.7,2.5,3.6,ESE,20.3,21.6,0.00,0.00,99.60,30.00,183.90
52,05/03/2022 04:17:07,5,26.3,70,21.5,93,756.2,724.5,3.6,6.1,E,20.3,21.5,0.00,0.00,99.60,30.00,183.90
53,05/03/2022 04:22:07,5,26.3,70,21.5,93,756.2,724.5,6.1,9.7,ESE,20.3,21.5,0.00,0.00,99.60,30.00,183.90
54,05/03/2022 04:27:07,5,26.3,70,21.4,93,756.1,724.4,6.1,9.7,ESE,20.2,21.4,0.00,0.00,99.60,30.00,183.90
55,05/03/2022 04:32:07,5,26.3,70,21.6,92,756.2,724.5,6.1,9.7,ESE,20.3,21.6,0.00,0.00,99.60,30.00,183.90
56,05/03/2022 04:37:07,5,26.3,70,21.7,91,756.4,724.7,7.2,9.7,ENE,20.2,21.1,0.00,0.00,99.60,30.00,183.90
57,05/03/2022 04:42:07,5,26.3,70,21.9,90,756.4,724.7,7.2,14.8,E,20.2,21.4,0.00,0.00,99.60,30.00,183.90
58,05/03/2022 04:47:07,5,26.3,70,21.9,90,756.3,724.7,7.2,9.7,ESE,20.2,21.4,0.00,0.00,99.60,30.00,183.90
59,05/03/2022 04:52:07,5,26.3,70,21.9,90,756.3,724.7,6.1,9.7,ESE,20.2,21.9,0.00,0.00,99.60,30.00,183.90
60,05/03/2022 04:57:07,5,26.3,70,21.8,90,756.1,724.4,6.1,9.7,ESE,20.1,21.8,0.00,0.00,99.60,30.00,183.90
61,05/03/2022 05:02:07,5,26.3,70,21.8,90,756.4,724.7,7.2,11.2,ESE,20.1,21.3,0.00,0.00,99.60,30.00,183.90
62,05/03/2022 05:07:07,5,26.3,70,21.8,90,756.4,724.7,6.1,7.2,E,20.1,21.8,0.00,0.00,99.60,30.00,183.90
63,05/03/2022 05:12:07,5,26.3,70,21.5,91,756.4,724.7,3.6,6.1,ESE,20.0,21.5,0.00,0.00,99.60,30.00,183.90
64,05/03/2022 05:17:07,5,26.3,70,21.4,92,756.2,724.6,2.5,3.6,ESE,20.1,21.4,0.00,0.00,99.60,30.00,183.90
65,05/03/2022 05:22:07,5,26.3,70,21.3,92,756.4,724.7,5.0,7.2,SE,20.0,21.3,0.00,0.00,99.60,30.00,183.90
66,05/03/2022 05:27:07,5,26.3,70,21.4,92,756.5,724.9,3.6,6.1,ESE,20.1,21.4,0.00,0.00,99.60,30.00,183.90
67,05/03/2022 05:32:07,5,26.3,70,21.4,92,756.5,724.9,5.0,7.2,ESE,20.1,21.4,0.00,0.00,99.60,30.00,183.90
68,05/03/2022 05:37:07,5,26.3,70,21.3,92,756.5,724.9,3.6,7.2,E,20.0,21.3,0.00,0.00,99.60,30.00,183.90
69,05/03/2022 05:42:07,5,26.3,70,21.3,92,756.7,725.0,3.6,6.1,E,20.0,21.3,0.00,0.00,99.60,30.00,183.90
70,05/03/2022 05:47:07,5,26.3,70,21.3,92,756.7,725.0,5.0,7.2,ESE,20.0,21.3,0.00,0.00,99.60,30.00,183.90
71,05/03/2022 05:52:07,5,26.3,70,21.2,93,756.7,725.0,3.6,6.1,ESE,20.0,21.2,0.00,0.00,99.60,30.00,183.90
72,05/03/2022 05:57:07,5,26.3,70,21.0,93,756.7,725.0,2.5,3.6,ESE,19.8,21.0,0.00,0.00,99.60,30.00,183.90
73,05/03/2022 06:02:07,5,26.3,70,21.0,93,756.8,725.1,2.5,3.6,ESE,19.8,21.0,0.00,0.00,99.60,30.00,183.90
74,05/03/2022 06:07:07,5,26.2,70,21.2,93,756.7,725.0,5.0,7.2,ESE,20.0,21.2,0.00,0.00,99.60,30.00,183.90
75,05/03/2022 06:12:07,5,26.2,70,21.1,93,756.5,724.9,2.5,3.6,ESE,19.9,21.1,0.00,0.00,99.60,30.00,183.90
76,05/03/2022 06:17:07,5,26.2,70,21.2,93,756.7,725.0,3.6,6.1,SE,20.0,21.2,0.00,0.00,99.60,30.00,183.90
77,05/03/2022 06:22:07,5,26.2,70,21.3,92,756.9,725.3,2.5,3.6,SE,20.0,21.3,0.00,0.00,99.60,30.00,183.90
78,05/03/2022 06:27:07,5,26.2,70,21.3,92,756.8,725.2,1.1,2.5,ESE,20.0,21.3,0.00,0.00,99.60,30.00,183.90
79,05/03/2022 06:32:07,5,26.2,70,21.2,92,756.9,725.3,2.5,3.6,SE,19.9,21.2,0.00,0.00,99.60,30.00,183.90
80,05/03/2022 06:37:07,5,26.2,70,21.2,92,756.8,725.1,3.6,7.2,SE,19.9,21.2,0.00,0.00,99.60,30.00,183.90
81,05/03/2022 06:42:07,5,26.2,70,21.3,92,756.8,725.2,3.6,6.1,ESE,20.0,21.3,0.00,0.00,99.60,30.00,183.90
82,05/03/2022 06:47:07,5,26.2,70,21.3,92,756.8,725.2,3.6,6.1,SE,20.0,21.3,0.00,0.00,99.60,30.00,183.90
83,05/03/2022 06:52:07,5,26.2,70,21.5,91,757.0,725.3,3.6,6.1,ESE,20.0,21.5,0.00,0.00,99.60,30.00,183.90
84,05/03/2022 06:57:07,5,26.2,70,21.7,91,757.0,725.3,3.6,6.1,ESE,20.2,21.7,0.00,0.00,99.60,30.00,183.90
85,05/03/2022 07:02:07,5,26.2,70,21.9,90,757.2,725.6,3.6,7.2,ESE,20.2,21.9,0.00,0.00,99.60,30.00,183.90
86,05/03/2022 07:07:07,5,26.2,70,22.1,90,757.1,725.4,5.0,7.2,ESE,20.4,22.1,0.00,0.00,99.60,30.00,183.90
87,05/03/2022 07:12:07,5,26.2,70,22.3,89,757.3,725.6,6.1,7.2,ESE,20.4,22.3,0.00,0.00,99.60,30.00,183.90
88,05/03/2022 07:17:07,5,26.2,70,22.4,89,757.3,725.6,5.0,7.2,ESE,20.5,22.4,0.00,0.00,99.60,30.00,183.90
89,05/03/2022 07:22:07,5,26.2,70,22.7,88,757.3,725.6,5.0,7.2,ESE,20.6,22.7,0.00,0.00,99.60,30.00,183.90
90,05/03/2022 07:27:07,5,26.2,70,22.9,88,757.3,725.6,6.1,9.7,E,20.8,22.9,0.00,0.00,99.60,30.00,183.90
91,05/03/2022 07:32:07,5,26.2,70,23.0,87,757.3,725.6,5.0,7.2,E,20.7,23.0,0.00,0.00,99.60,30.00,183.90
92,05/03/2022 07:37:07,5,26.2,70,23.2,87,757.3,725.6,6.1,7.2,SE,20.9,23.2,0.00,0.00,99.60,30.00,183.90
93,05/03/2022 07:42:07,5,26.2,70,23.3,86,757.4,725.7,6.1,9.7,E,20.9,23.3,0.00,0.00,99.60,30.00,183.90
94,05/03/2022 07:47:07,5,26.3,70,23.5,86,757.4,725.8,6.1,11.2,E,21.0,23.5,0.00,0.00,99.60,30.00,183.90
95,05/03/2022 07:52:07,5,26.3,70,23.6,86,757.5,725.9,8.6,11.2,SE,21.1,22.8,0.00,0.00,99.60,30.00,183.90
96,05/03/2022 07:57:07,5,26.3,70,23.9,86,757.6,725.9,7.2,11.2,ESE,21.4,23.5,0.00,0.00,99.60,30.00,183.90
97,05/03/2022 08:02:07,5,26.3,70,23.9,85,757.5,725.9,7.2,11.2,ESE,21.3,23.5,0.00,0.00,99.60,30.00,183.90
98,05/03/2022 08:07:07,5,26.3,70,24.0,85,757.4,725.8,9.7,13.3,ESE,21.3,23.0,0.00,0.00,99.60,30.00,183.90
99,05/03/2022 08:12:07,5,26.3,70,24.3,85,757.6,725.9,8.6,11.2,ESE,21.6,23.5,0.00,0.00,99.60,30.00,183.90
100,05/03/2022 08:17:07,5,26.3,70,24.3,84,757.6,725.9,11.2,14.8,E,21.4,23.1,0.00,0.00,99.60,30.00,183.90
101,05/03/2022 08:22:07,5,26.3,70,24.4,84,757.4,725.8,9.7,13.3,E,21.5,23.4,0.00,0.00,99.60,30.00,183.90
102,05/03/2022 08:27:07,5,26.3,70,24.7,83,757.4,725.7,8.6,13.3,ESE,21.6,24.0,0.00,0.00,99.60,30.00,183.90
103,05/03/2022 08:32:07,5,26.4,70,24.6,82,757.7,726.0,9.7,13.3,E,21.3,23.7,0.00,0.00,99.60,30.00,183.90
104,05/03/2022 08:37:07,5,26.4,70,25.0,81,757.5,725.9,8.6,14.8,E,21.5,24.3,0.00,0.00,99.60,30.00,183.90
105,05/03/2022 08:42:07,5,26.4,69,25.0,81,757.5,725.9,11.2,17.3,E,21.5,23.9,0.00,0.00,99.60,30.00,183.90
106,05/03/2022 08:47:07,5,26.4,69,25.1,81,757.7,726.0,8.6,11.2,E,21.6,24.4,0.00,0.00,99.60,30.00,183.90
107,05/03/2022 08:52:07,5,26.5,69,25.3,81,757.7,726.0,8.6,11.2,ENE,21.8,24.6,0.00,0.00,99.60,30.00,183.90
108,05/03/2022 08:57:07,5,26.5,69,25.6,80,757.5,725.9,8.6,13.3,E,21.9,25.0,0.00,0.00,99.60,30.00,183.90
109,05/03/2022 09:02:07,5,26.5,69,25.6,79,757.5,725.9,9.7,13.3,E,21.7,24.8,0.00,0.00,99.60,30.00,183.90
110,05/03/2022 09:07:07,5,26.5,69,25.9,79,757.5,725.9,8.6,11.2,ESE,22.0,25.3,0.00,0.00,99.60,30.00,183.90
111,05/03/2022 09:12:07,5,26.5,69,26.2,79,757.5,725.9,8.6,13.3,ENE,22.3,25.6,0.00,0.00,99.60,30.00,183.90
112,05/03/2022 09:17:07,5,26.5,69,25.9,78,757.7,726.1,9.7,14.8,NE,21.8,25.1,0.00,0.00,99.60,30.00,183.90
113,05/03/2022 09:22:07,5,26.5,69,26.2,78,757.6,725.9,11.2,13.3,ESE,22.1,25.2,0.00,0.00,99.60,30.00,183.90
114,05/03/2022 09:27:07,5,26.5,69,26.4,79,757.4,725.7,8.6,13.3,ESE,22.5,25.8,0.00,0.00,99.60,30.00,183.90
115,05/03/2022 09:32:07,5,26.5,69,26.5,78,757.7,726.0,9.7,13.3,E,22.4,25.8,0.00,0.00,99.60,30.00,183.90
116,05/03/2022 09:37:07,5,26.5,69,26.5,78,757.6,725.9,11.2,17.3,ENE,22.4,25.6,0.00,0.00,99.60,30.00,183.90
117,05/03/2022 09:42:07,5,26.6,69,26.8,78,757.7,726.0,12.2,14.8,E,22.7,25.8,0.00,0.00,99.60,30.00,183.90
118,05/03/2022 09:47:07,5,26.6,69,26.9,76,757.6,725.9,11.2,13.3,ESE,22.3,26.0,0.00,0.00,99.60,30.00,183.90
119,05/03/2022 09:52:07,5,26.6,69,27.2,77,757.7,726.0,9.7,11.2,ENE,22.8,26.5,0.00,0.00,99.60,30.00,183.90
120,05/03/2022 09:57:07,5,26.6,69,27.1,77,757.5,725.9,8.6,13.3,ENE,22.7,26.6,0.00,0.00,99.60,30.00,183.90
121,05/03/2022 10:02:07,5,26.6,69,27.7,77,757.6,725.9,8.6,11.2,ENE,23.3,27.2,0.00,0.00,99.60,30.00,183.90
122,05/03/2022 10:07:07,5,26.6,69,27.5,76,757.6,725.9,8.6,11.2,NE,22.9,27.0,0.00,0.00,99.60,30.00,183.90
123,05/03/2022 10:12:07,5,26.6,69,27.8,76,757.5,725.9,11.2,13.3,NE,23.2,27.1,0.00,0.00,99.60,30.00,183.90
124,05/03/2022 10:17:07,5,26.7,69,27.7,74,757.5,725.9,9.7,13.3,ENE,22.7,27.1,0.00,0.00,99.60,30.00,183.90
125,05/03/2022 10:22:07,5,26.7,69,28.2,74,757.6,725.9,7.2,11.2,ENE,23.2,28.0,0.00,0.00,99.60,30.00,183.90
126,05/03/2022 10:27:07,5,26.7,69,28.3,74,757.5,725.9,8.6,13.3,E,23.3,27.9,0.00,0.00,99.60,30.00,183.90
127,05/03/2022 10:32:07,5,26.7,69,28.8,77,757.4,725.8,6.1,7.2,NE,24.4,28.8,0.00,0.00,99.60,30.00,183.90
128,05/03/2022 10:37:07,5,26.7,69,28.3,72,757.7,726.0,6.1,9.7,E,22.8,28.3,0.00,0.00,99.60,30.00,183.90
129,05/03/2022 10:42:07,5,26.7,69,28.2,72,757.6,725.9,11.2,14.8,NE,22.7,27.5,0.00,0.00,99.60,30.00,183.90
130,05/03/2022 10:47:07,5,26.7,69,29.0,73,757.5,725.9,5.0,7.2,ESE,23.7,29.0,0.00,0.00,99.60,30.00,183.90
131,05/03/2022 10:52:07,5,26.7,69,28.9,74,757.2,725.6,9.7,13.3,ENE,23.8,28.4,0.00,0.00,99.60,30.00,183.90
132,05/03/2022 10:57:07,5,26.8,69,29.2,73,757.4,725.7,8.6,13.3,ENE,23.9,28.9,0.00,0.00,99.60,30.00,183.90
133,05/03/2022 11:02:07,5,26.8,69,28.6,71,757.4,725.7,9.7,13.3,NE,22.9,28.1,0.00,0.00,99.60,30.00,183.90
134,05/03/2022 11:07:07,5,26.9,70,29.4,72,757.1,725.5,5.0,7.2,NE,23.9,29.4,0.00,0.00,99.60,30.00,183.90
135,05/03/2022 11:12:07,5,26.9,70,29.2,74,757.1,725.5,8.6,11.2,ENE,24.1,28.9,0.00,0.00,99.60,30.00,183.90
136,05/03/2022 11:17:07,5,26.9,70,30.0,74,757.0,725.3,7.2,11.2,NNE,24.9,29.9,0.00,0.00,99.60,30.00,183.90
137,05/03/2022 11:22:07,5,26.9,70,29.7,72,757.0,725.3,6.1,11.2,ENE,24.1,29.7,0.00,0.00,99.60,30.00,183.90
138,05/03/2022 11:27:07,5,26.9,70,30.1,72,756.8,725.2,6.1,11.2,NNE,24.5,30.1,0.00,0.00,99.60,30.00,183.90
139,05/03/2022 11:32:07,5,26.9,70,29.7,70,757.0,725.3,6.1,9.7,NNE,23.7,29.7,0.00,0.00,99.60,30.00,183.90
140,05/03/2022 11:37:07,5,27.0,69,29.7,69,756.8,725.1,6.1,9.7,N,23.4,29.7,0.00,0.00,99.60,30.00,183.90
141,05/03/2022 11:42:07,5,27.0,69,30.1,69,756.7,725.0,7.2,11.2,N,23.8,30.0,0.00,0.00,99.60,30.00,183.90
142,05/03/2022 11:47:07,5,27.0,69,30.3,66,756.8,725.1,8.6,14.8,NE,23.3,30.1,0.00,0.00,99.60,30.00,183.90
143,05/03/2022 11:52:07,5,27.0,69,30.6,69,756.6,725.0,7.2,13.3,ENE,24.3,30.5,0.00,0.00,99.60,30.00,183.90
144,05/03/2022 11:57:07,5,27.0,69,30.7,68,756.5,724.9,5.0,9.7,NW,24.1,30.7,0.00,0.00,99.60,30.00,183.90
145,05/03/2022 12:02:07,5,27.1,69,30.6,67,756.5,724.9,8.6,14.8,NNE,23.8,30.4,0.00,0.00,99.60,30.00,183.90
146,05/03/2022 12:07:07,5,27.1,69,31.1,67,756.5,724.8,7.2,9.7,NNE,24.3,31.0,0.00,0.00,99.60,30.00,183.90
147,05/03/2022 12:12:07,5,27.1,69,31.6,66,756.5,724.8,8.6,13.3,NE,24.5,31.5,0.00,0.00,99.60,30.00,183.90
148,05/03/2022 12:17:07,5,27.2,69,31.2,63,756.4,724.7,6.1,9.7,NNW,23.4,31.2,0.00,0.00,99.60,30.00,183.90
149,05/03/2022 12:22:07,5,27.2,69,31.2,62,756.2,724.6,11.2,17.3,N,23.1,30.9,0.00,0.00,99.60,30.00,183.90
150,05/03/2022 12:27:07,5,27.2,69,31.5,60,756.1,724.4,8.6,13.3,NNE,22.8,31.4,0.00,0.00,99.60,30.00,183.90
151,05/03/2022 12:32:07,5,27.2,69,31.7,60,755.9,724.2,6.1,11.2,NE,23.0,31.7,0.00,0.00,99.60,30.00,183.90
152,05/03/2022 12:37:07,5,27.2,69,31.8,59,756.0,724.4,6.1,7.2,NNW,22.8,31.8,0.00,0.00,99.60,30.00,183.90
153,05/03/2022 12:42:07,5,27.2,69,31.8,59,755.9,724.3,12.2,20.9,NE,22.8,31.6,0.00,0.00,99.60,30.00,183.90
154,05/03/2022 12:47:07,5,27.3,69,32.4,57,755.9,724.2,6.1,13.3,NE,22.8,32.4,0.00,0.00,99.60,30.00,183.90
155,05/03/2022 12:52:07,5,27.3,69,31.9,59,755.9,724.3,11.2,14.8,N,22.9,31.7,0.00,0.00,99.60,30.00,183.90
156,05/03/2022 12:57:07,5,27.3,69,31.9,59,755.8,724.1,8.6,11.2,NNW,22.9,31.8,0.00,0.00,99.60,30.00,183.90
157,05/03/2022 13:02:07,5,27.3,69,32.4,58,755.6,724.0,5.0,11.2,NW,23.1,32.4,0.00,0.00,99.60,30.00,183.90
158,05/03/2022 13:07:07,5,27.3,69,32.3,58,755.8,724.1,7.2,11.2,N,23.0,32.3,0.00,0.00,99.60,30.00,183.90
159,05/03/2022 13:12:07,5,27.3,69,31.9,58,755.6,723.9,8.6,13.3,NE,22.6,31.8,0.00,0.00,99.60,30.00,183.90
160,05/03/2022 13:17:07,5,27.3,69,32.2,57,755.5,723.8,6.1,9.7,NNW,22.6,32.2,0.00,0.00,99.60,30.00,183.90
161,05/03/2022 13:22:07,5,27.3,69,31.8,60,755.7,724.1,8.6,11.2,NW,23.1,31.7,0.00,0.00,99.60,30.00,183.90
162,05/03/2022 13:27:07,5,27.3,68,31.5,62,755.6,724.0,3.6,7.2,NW,23.4,31.5,0.00,0.00,99.60,30.00,183.90
163,05/03/2022 13:32:07,5,27.3,68,31.3,61,755.5,723.8,11.2,14.8,NNE,22.9,31.1,0.00,0.00,99.60,30.00,183.90
164,05/03/2022 13:37:07,5,27.3,68,31.5,61,755.3,723.7,2.5,3.6,WNW,23.1,31.5,0.00,0.00,99.60,30.00,183.90
165,05/03/2022 13:42:07,5,27.3,68,32.1,64,755.4,723.8,6.1,9.7,NW,24.5,32.1,0.00,0.00,99.60,30.00,183.90
166,05/03/2022 13:47:07,5,27.3,68,32.1,58,755.3,723.7,9.7,13.3,NNW,22.8,32.0,0.00,0.00,99.60,30.00,183.90
167,05/03/2022 13:52:07,5,27.3,68,31.7,62,755.2,723.5,5.0,9.7,NNW,23.6,31.7,0.00,0.00,99.60,30.00,183.90
168,05/03/2022 13:57:07,5,27.3,68,32.1,61,755.0,723.4,3.6,6.1,NE,23.7,32.1,0.00,0.00,99.60,30.00,183.90
169,05/03/2022 14:02:07,5,27.3,68,32.3,59,755.1,723.5,9.7,14.8,ENE,23.3,32.2,0.00,0.00,99.60,30.00,183.90
170,05/03/2022 14:07:07,5,27.3,68,32.7,57,755.0,723.3,5.0,6.1,ENE,23.1,32.7,0.00,0.00,99.60,30.00,183.90
171,05/03/2022 14:12:07,5,27.3,68,32.8,56,755.0,723.3,6.1,9.7,ENE,22.9,32.8,0.00,0.00,99.60,30.00,183.90
172,05/03/2022 14:17:07,5,27.3,68,32.3,56,754.9,723.2,6.1,9.7,NNW,22.4,32.3,0.00,0.00,99.60,30.00,183.90
173,05/03/2022 14:22:07,5,27.4,68,32.3,57,754.9,723.2,3.6,9.7,NNW,22.7,32.3,0.00,0.00,99.60,30.00,183.90
174,05/03/2022 14:27:07,5,27.4,68,33.2,57,754.9,723.2,6.1,11.2,NNE,23.6,33.2,0.00,0.00,99.60,30.00,183.90
175,05/03/2022 14:32:07,5,27.3,68,32.7,53,754.7,723.1,8.6,11.2,ENE,21.9,32.7,0.00,0.00,99.60,30.00,183.90
176,05/03/2022 14:37:07,5,27.4,68,33.2,54,754.7,723.0,5.0,9.7,ENE,22.7,33.2,0.00,0.00,99.60,30.00,183.90
177,05/03/2022 14:42:07,5,27.4,68,32.5,54,754.6,722.9,6.1,9.7,NNE,22.0,32.5,0.00,0.00,99.60,30.00,183.90
178,05/03/2022 14:47:07,5,27.4,68,32.5,55,754.7,723.1,5.0,7.2,NNW,22.3,32.5,0.00,0.00,99.60,30.00,183.90
179,05/03/2022 14:52:07,5,27.4,68,32.5,52,754.4,722.7,5.0,9.7,NNE,21.4,32.5,0.00,0.00,99.60,30.00,183.90
180,05/03/2022 14:57:07,5,27.3,68,32.9,55,754.4,722.8,7.2,9.7,NE,22.7,32.9,0.00,0.00,99.60,30.00,183.90
181,05/03/2022 15:02:07,5,27.4,68,33.6,53,754.6,722.9,6.1,9.7,NE,22.7,33.6,0.00,0.00,99.60,30.00,183.90
182,05/03/2022 15:07:07,5,27.4,68,33.5,53,754.4,722.7,8.6,14.8,N,22.6,33.5,0.00,0.00,99.60,30.00,183.90
183,05/03/2022 15:12:07,5,27.4,68,33.1,52,754.4,722.8,8.6,13.3,ENE,22.0,33.1,0.00,0.00,99.60,30.00,183.90
184,05/03/2022 15:17:07,5,27.4,68,34.0,52,754.4,722.8,6.1,11.2,NE,22.8,34.0,0.00,0.00,99.60,30.00,183.90
185,05/03/2022 15:22:07,5,27.4,68,33.5,52,754.3,722.6,7.2,14.8,NNE,22.3,33.5,0.00,0.00,99.60,30.00,183.90
186,05/03/2022 15:27:07,5,27.4,68,33.1,50,754.3,722.6,9.7,14.8,NE,21.3,33.1,0.00,0.00,99.60,30.00,183.90
187,05/03/2022 15:32:07,5,27.4,68,33.5,51,754.2,722.6,6.1,13.3,NE,22.0,33.5,0.00,0.00,99.60,30.00,183.90
188,05/03/2022 15:37:07,5,27.4,68,33.5,50,754.2,722.6,12.2,14.8,ENE,21.7,33.5,0.00,0.00,99.60,30.00,183.90
189,05/03/2022 15:42:07,5,27.4,68,33.2,51,754.2,722.6,6.1,13.3,N,21.7,33.2,0.00,0.00,99.60,30.00,183.90
190,05/03/2022 15:47:07,5,27.4,68,33.1,51,754.2,722.6,6.1,9.7,ENE,21.6,33.1,0.00,0.00,99.60,30.00,183.90
191,05/03/2022 15:52:07,5,27.4,68,32.8,52,754.2,722.6,6.1,11.2,N,21.7,32.8,0.00,0.00,99.60,30.00,183.90
192,05/03/2022 15:57:07,5,27.4,68,32.7,55,754.1,722.4,6.1,11.2,NNE,22.5,32.7,0.00,0.00,99.60,30.00,183.90
193,05/03/2022 16:02:07,5,27.4,68,32.7,54,754.1,722.4,2.5,6.1,NNE,22.2,32.7,0.00,0.00,99.60,30.00,183.90
194,05/03/2022 16:07:07,5,27.4,67,32.6,55,754.1,722.4,6.1,7.2,N,22.4,32.6,0.00,0.00,99.60,30.00,183.90
195,05/03/2022 16:12:07,5,27.4,67,32.7,55,754.3,722.6,6.1,9.7,NE,22.5,32.7,0.00,0.00,99.60,30.00,183.90
196,05/03/2022 16:17:07,5,27.4,67,32.8,53,754.2,722.6,7.2,11.2,NNE,22.0,32.8,0.00,0.00,99.60,30.00,183.90
197,05/03/2022 16:22:07,5,27.4,67,33.2,54,754.1,722.4,6.1,7.2,NE,22.7,33.2,0.00,0.00,99.60,30.00,183.90
198,05/03/2022 16:27:07,5,27.4,67,32.6,54,754.1,722.5,7.2,11.2,ENE,22.1,32.6,0.00,0.00,99.60,30.00,183.90
199,05/03/2022 16:32:07,5,27.4,67,32.8,54,754.1,722.5,3.6,6.1,NNE,22.3,32.8,0.00,0.00,99.60,30.00,183.90
200,05/03/2022 16:37:07,5,27.4,67,32.6,54,754.1,722.5,5.0,7.2,NE,22.1,32.6,0.00,0.00,99.60,30.00,183.90
201,05/03/2022 16:42:07,5,27.4,67,33.1,53,754.1,722.4,6.1,9.7,NE,22.3,33.1,0.00,0.00,99.60,30.00,183.90
202,05/03/2022 16:47:07,5,27.4,67,33.7,53,754.1,722.5,3.6,7.2,NNE,22.8,33.7,0.00,0.00,99.60,30.00,183.90
203,05/03/2022 16:52:07,5,27.4,67,33.5,53,754.1,722.5,7.2,11.2,ENE,22.6,33.5,0.00,0.00,99.60,30.00,183.90
204,05/03/2022 16:57:07,5,27.4,67,33.3,53,754.1,722.5,3.6,6.1,NE,22.5,33.3,0.00,0.00,99.60,30.00,183.90
205,05/03/2022 17:02:07,5,27.4,67,33.4,52,754.1,722.5,1.1,3.6,N,22.2,33.4,0.00,0.00,99.60,30.00,183.90
206,05/03/2022 17:07:07,5,27.4,67,33.2,51,754.0,722.3,2.5,3.6,NNE,21.7,33.2,0.00,0.00,99.60,30.00,183.90
207,05/03/2022 17:12:07,5,27.4,67,32.8,53,754.1,722.4,5.0,7.2,NNE,22.0,32.8,0.00,0.00,99.60,30.00,183.90
208,05/03/2022 17:17:07,5,27.4,67,33.0,54,754.1,722.5,1.1,3.6,NE,22.5,33.0,0.00,0.00,99.60,30.00,183.90
209,05/03/2022 17:22:07,5,27.4,67,33.5,54,754.1,722.5,3.6,3.6,ENE,23.0,33.5,0.00,0.00,99.60,30.00,183.90
210,05/03/2022 17:27:07,5,27.4,67,33.0,51,754.3,722.6,6.1,7.2,NE,21.6,33.0,0.00,0.00,99.60,30.00,183.90
211,05/03/2022 17:32:07,5,27.4,67,32.9,52,754.4,722.7,2.5,3.6,NE,21.8,32.9,0.00,0.00,99.60,30.00,183.90
